v107 (Control) - v108 (Control): Channel 1: 0.00%, Channel 2: 0.00%, Channel 3: 0.00%, Channel 4: 0.00%, Channel 5: 0.00%, Channel 6: 0.00%, Channel 7: 100.00%, Channel 8: 0.00%, Channel 9: 0.00%, Channel 10: 0.00%, Channel 11: 0.00%, Channel 12: 0.00%, Channel 13: 0.00%, Channel 14: 96.00%, Channel 15: 100.00%, Channel 16: 0.00%, Channel 17: 0.00%, Channel 18: 0.00%, Channel 19: 0.00%
v181 (ADHD) - v177 (ADHD): Channel 1: 0.00%, Channel 2: 0.00%, Channel 3: 0.00%, Channel 4: 0.00%, Channel 5: 100.00%, Channel 6: 0.00%, Channel 7: 0.00%, Channel 8: 0.00%, Channel 9: 0.00%, Channel 10: 0.00%, Channel 11: 0.00%, Channel 12: 0.00%, Channel 13: 0.00%, Channel 14: 0.00%, Channel 15: 0.00%, Channel 16: 0.00%, Channel 17: 0.00%, Channel 18: 0.00%, Channel 19: 0.00%
v181 (ADHD) - v238 (ADHD): Channel 1: 0.00%, Channel 2: 0.00%, Channel 3: 0.00%, Channel 4: 0.00%, Channel 5: 76.92%, Channel 6: 0.00%, Channel 7: 0.00%, Channel 8: 0.00%, Channel 9: 0.00%, Channel 10: 0.00%, Channel 11: 0.00%, Channel 12: 0.00%, Channel 13: 0.00%, Channel 14: 0.00%, Channel 15: 0.00%, Channel 16: 0.00%, Channel 17: 0.00%, Channel 18: 0.00%, Channel 19: 0.00%
v181 (ADHD) - v254 (ADHD): Channel 1: 0.00%, Channel 2: 0.00%, Channel 3: 0.00%, Channel 4: 0.00%, Channel 5: 91.67%, Channel 6: 0.00%, Channel 7: 0.00%, Channel 8: 0.00%, Channel 9: 0.00%, Channel 10: 0.00%, Channel 11: 0.00%, Channel 12: 0.00%, Channel 13: 0.00%, Channel 14: 0.00%, Channel 15: 0.00%, Channel 16: 0.00%, Channel 17: 0.00%, Channel 18: 0.00%, Channel 19: 0.00%
v181 (ADHD) - v298 (Control): Channel 1: 0.00%, Channel 2: 0.00%, Channel 3: 0.00%, Channel 4: 0.00%, Channel 5: 0.00%, Channel 6: 100.00%, Channel 7: 0.00%, Channel 8: 100.00%, Channel 9: 0.00%, Channel 10: 100.00%, Channel 11: 0.00%, Channel 12: 0.00%, Channel 13: 0.00%, Channel 14: 0.00%, Channel 15: 0.00%, Channel 16: 0.00%, Channel 17: 0.00%, Channel 18: 100.00%, Channel 19: 0.00%
v181 (ADHD) - v299 (Control): Channel 1: 0.00%, Channel 2: 0.00%, Channel 3: 100.00%, Channel 4: 0.00%, Channel 5: 100.00%, Channel 6: 0.00%, Channel 7: 0.00%, Channel 8: 0.00%, Channel 9: 0.00%, Channel 10: 0.00%, Channel 11: 0.00%, Channel 12: 0.00%, Channel 13: 0.00%, Channel 14: 0.00%, Channel 15: 0.00%, Channel 16: 0.00%, Channel 17: 0.00%, Channel 18: 0.00%, Channel 19: 0.00%
v181 (ADHD) - v300 (Control): Channel 1: 0.00%, Channel 2: 0.00%, Channel 3: 100.00%, Channel 4: 0.00%, Channel 5: 0.00%, Channel 6: 0.00%, Channel 7: 0.00%, Channel 8: 0.00%, Channel 9: 0.00%, Channel 10: 0.00%, Channel 11: 0.00%, Channel 12: 0.00%, Channel 13: 0.00%, Channel 14: 0.00%, Channel 15: 0.00%, Channel 16: 0.00%, Channel 17: 0.00%, Channel 18: 100.00%, Channel 19: 0.00%
v181 (ADHD) - v302 (Control): Channel 1: 0.00%, Channel 2: 0.00%, Channel 3: 0.00%, Channel 4: 0.00%, Channel 5: 100.00%, Channel 6: 100.00%, Channel 7: 0.00%, Channel 8: 0.00%, Channel 9: 0.00%, Channel 10: 0.00%, Channel 11: 0.00%, Channel 12: 0.00%, Channel 13: 0.00%, Channel 14: 0.00%, Channel 15: 0.00%, Channel 16: 0.00%, Channel 17: 0.00%, Channel 18: 0.00%, Channel 19: 0.00%
v181 (ADHD) - v303 (Control): Channel 1: 0.00%, Channel 2: 0.00%, Channel 3: 0.00%, Channel 4: 0.00%, Channel 5: 0.00%, Channel 6: 0.00%, Channel 7: 0.00%, Channel 8: 0.00%, Channel 9: 100.00%, Channel 10: 0.00%, Channel 11: 0.00%, Channel 12: 0.00%, Channel 13: 0.00%, Channel 14: 0.00%, Channel 15: 0.00%, Channel 16: 0.00%, Channel 17: 0.00%, Channel 18: 0.00%, Channel 19: 94.12%
v181 (ADHD) - v304 (Control): Channel 1: 0.00%, Channel 2: 0.00%, Channel 3: 0.00%, Channel 4: 0.00%, Channel 5: 0.00%, Channel 6: 0.00%, Channel 7: 0.00%, Channel 8: 0.00%, Channel 9: 100.00%, Channel 10: 0.00%, Channel 11: 0.00%, Channel 12: 0.00%, Channel 13: 0.00%, Channel 14: 0.00%, Channel 15: 0.00%, Channel 16: 0.00%, Channel 17: 0.00%, Channel 18: 0.00%, Channel 19: 0.00%
v181 (ADHD) - v306 (Control): Channel 1: 0.00%, Channel 2: 0.00%, Channel 3: 0.00%, Channel 4: 0.00%, Channel 5: 81.82%, Channel 6: 0.00%, Channel 7: 0.00%, Channel 8: 0.00%, Channel 9: 0.00%, Channel 10: 0.00%, Channel 11: 0.00%, Channel 12: 0.00%, Channel 13: 0.00%, Channel 14: 0.00%, Channel 15: 0.00%, Channel 16: 0.00%, Channel 17: 0.00%, Channel 18: 0.00%, Channel 19: 0.00%
v181 (ADHD) - v307 (Control): Channel 1: 0.00%, Channel 2: 0.00%, Channel 3: 100.00%, Channel 4: 0.00%, Channel 5: 100.00%, Channel 6: 0.00%, Channel 7: 0.00%, Channel 8: 0.00%, Channel 9: 0.00%, Channel 10: 0.00%, Channel 11: 0.00%, Channel 12: 0.00%, Channel 13: 0.00%, Channel 14: 0.00%, Channel 15: 0.00%, Channel 16: 0.00%, Channel 17: 0.00%, Channel 18: 0.00%, Channel 19: 0.00%
v181 (ADHD) - v309 (Control): Channel 1: 0.00%, Channel 2: 0.00%, Channel 3: 0.00%, Channel 4: 0.00%, Channel 5: 0.00%, Channel 6: 0.00%, Channel 7: 0.00%, Channel 8: 0.00%, Channel 9: 0.00%, Channel 10: 100.00%, Channel 11: 0.00%, Channel 12: 0.00%, Channel 13: 0.00%, Channel 14: 0.00%, Channel 15: 0.00%, Channel 16: 0.00%, Channel 17: 0.00%, Channel 18: 100.00%, Channel 19: 94.12%
v181 (ADHD) - v30p (ADHD): Channel 1: 0.00%, Channel 2: 0.00%, Channel 3: 0.00%, Channel 4: 0.00%, Channel 5: 88.89%, Channel 6: 0.00%, Channel 7: 0.00%, Channel 8: 0.00%, Channel 9: 0.00%, Channel 10: 0.00%, Channel 11: 0.00%, Channel 12: 0.00%, Channel 13: 0.00%, Channel 14: 0.00%, Channel 15: 0.00%, Channel 16: 0.00%, Channel 17: 0.00%, Channel 18: 0.00%, Channel 19: 0.00%
v181 (ADHD) - v310 (Control): Channel 1: 0.00%, Channel 2: 0.00%, Channel 3: 0.00%, Channel 4: 0.00%, Channel 5: 0.00%, Channel 6: 0.00%, Channel 7: 0.00%, Channel 8: 100.00%, Channel 9: 0.00%, Channel 10: 100.00%, Channel 11: 0.00%, Channel 12: 0.00%, Channel 13: 0.00%, Channel 14: 0.00%, Channel 15: 0.00%, Channel 16: 0.00%, Channel 17: 0.00%, Channel 18: 0.00%, Channel 19: 100.00%
v181 (ADHD) - v34p (ADHD): Channel 1: 0.00%, Channel 2: 0.00%, Channel 3: 0.00%, Channel 4: 0.00%, Channel 5: 0.00%, Channel 6: 0.00%, Channel 7: 0.00%, Channel 8: 0.00%, Channel 9: 0.00%, Channel 10: 0.00%, Channel 11: 0.00%, Channel 12: 0.00%, Channel 13: 0.00%, Channel 14: 0.00%, Channel 15: 0.00%, Channel 16: 0.00%, Channel 17: 0.00%, Channel 18: 100.00%, Channel 19: 0.00%
v181 (ADHD) - v36p (ADHD): Channel 1: 0.00%, Channel 2: 0.00%, Channel 3: 0.00%, Channel 4: 0.00%, Channel 5: 100.00%, Channel 6: 0.00%, Channel 7: 0.00%, Channel 8: 0.00%, Channel 9: 0.00%, Channel 10: 0.00%, Channel 11: 0.00%, Channel 12: 0.00%, Channel 13: 0.00%, Channel 14: 0.00%, Channel 15: 0.00%, Channel 16: 0.00%, Channel 17: 0.00%, Channel 18: 0.00%, Channel 19: 0.00%
v181 (ADHD) - v38p (ADHD): Channel 1: 0.00%, Channel 2: 0.00%, Channel 3: 0.00%, Channel 4: 0.00%, Channel 5: 0.00%, Channel 6: 0.00%, Channel 7: 0.00%, Channel 8: 0.00%, Channel 9: 0.00%, Channel 10: 0.00%, Channel 11: 0.00%, Channel 12: 0.00%, Channel 13: 0.00%, Channel 14: 0.00%, Channel 15: 0.00%, Channel 16: 0.00%, Channel 17: 0.00%, Channel 18: 100.00%, Channel 19: 0.00%
v181 (ADHD) - v3p (ADHD): Channel 1: 0.00%, Channel 2: 0.00%, Channel 3: 0.00%, Channel 4: 0.00%, Channel 5: 100.00%, Channel 6: 100.00%, Channel 7: 0.00%, Channel 8: 0.00%, Channel 9: 0.00%, Channel 10: 0.00%, Channel 11: 0.00%, Channel 12: 0.00%, Channel 13: 0.00%, Channel 14: 0.00%, Channel 15: 0.00%, Channel 16: 0.00%, Channel 17: 0.00%, Channel 18: 0.00%, Channel 19: 0.00%
v181 (ADHD) - v40p (ADHD): Channel 1: 0.00%, Channel 2: 0.00%, Channel 3: 0.00%, Channel 4: 0.00%, Channel 5: 81.82%, Channel 6: 100.00%, Channel 7: 0.00%, Channel 8: 0.00%, Channel 9: 0.00%, Channel 10: 0.00%, Channel 11: 0.00%, Channel 12: 0.00%, Channel 13: 0.00%, Channel 14: 0.00%, Channel 15: 0.00%, Channel 16: 0.00%, Channel 17: 0.00%, Channel 18: 0.00%, Channel 19: 0.00%
v181 (ADHD) - v41p (Control): Channel 1: 0.00%, Channel 2: 0.00%, Channel 3: 0.00%, Channel 4: 0.00%, Channel 5: 0.00%, Channel 6: 0.00%, Channel 7: 0.00%, Channel 8: 0.00%, Channel 9: 100.00%, Channel 10: 0.00%, Channel 11: 0.00%, Channel 12: 0.00%, Channel 13: 0.00%, Channel 14: 0.00%, Channel 15: 0.00%, Channel 16: 0.00%, Channel 17: 0.00%, Channel 18: 0.00%, Channel 19: 0.00%
v181 (ADHD) - v42p (Control): Channel 1: 0.00%, Channel 2: 0.00%, Channel 3: 0.00%, Channel 4: 0.00%, Channel 5: 90.91%, Channel 6: 100.00%, Channel 7: 0.00%, Channel 8: 0.00%, Channel 9: 0.00%, Channel 10: 0.00%, Channel 11: 0.00%, Channel 12: 0.00%, Channel 13: 0.00%, Channel 14: 0.00%, Channel 15: 0.00%, Channel 16: 0.00%, Channel 17: 0.00%, Channel 18: 0.00%, Channel 19: 100.00%
v181 (ADHD) - v44p (Control): Channel 1: 0.00%, Channel 2: 0.00%, Channel 3: 0.00%, Channel 4: 0.00%, Channel 5: 0.00%, Channel 6: 0.00%, Channel 7: 0.00%, Channel 8: 0.00%, Channel 9: 0.00%, Channel 10: 0.00%, Channel 11: 0.00%, Channel 12: 0.00%, Channel 13: 0.00%, Channel 14: 0.00%, Channel 15: 0.00%, Channel 16: 100.00%, Channel 17: 0.00%, Channel 18: 0.00%, Channel 19: 0.00%
v181 (ADHD) - v45p (Control): Channel 1: 0.00%, Channel 2: 100.00%, Channel 3: 0.00%, Channel 4: 0.00%, Channel 5: 0.00%, Channel 6: 0.00%, Channel 7: 100.00%, Channel 8: 0.00%, Channel 9: 0.00%, Channel 10: 0.00%, Channel 11: 0.00%, Channel 12: 0.00%, Channel 13: 0.00%, Channel 14: 0.00%, Channel 15: 0.00%, Channel 16: 100.00%, Channel 17: 0.00%, Channel 18: 0.00%, Channel 19: 0.00%
v181 (ADHD) - v48p (Control): Channel 1: 0.00%, Channel 2: 0.00%, Channel 3: 0.00%, Channel 4: 0.00%, Channel 5: 0.00%, Channel 6: 0.00%, Channel 7: 100.00%, Channel 8: 0.00%, Channel 9: 0.00%, Channel 10: 0.00%, Channel 11: 0.00%, Channel 12: 100.00%, Channel 13: 0.00%, Channel 14: 0.00%, Channel 15: 0.00%, Channel 16: 0.00%, Channel 17: 0.00%, Channel 18: 0.00%, Channel 19: 0.00%
v181 (ADHD) - v49p (Control): Channel 1: 0.00%, Channel 2: 0.00%, Channel 3: 0.00%, Channel 4: 0.00%, Channel 5: 0.00%, Channel 6: 0.00%, Channel 7: 0.00%, Channel 8: 0.00%, Channel 9: 0.00%, Channel 10: 100.00%, Channel 11: 0.00%, Channel 12: 100.00%, Channel 13: 0.00%, Channel 14: 100.00%, Channel 15: 0.00%, Channel 16: 0.00%, Channel 17: 0.00%, Channel 18: 0.00%, Channel 19: 0.00%
v181 (ADHD) - v50p (Control): Channel 1: 100.00%, Channel 2: 100.00%, Channel 3: 100.00%, Channel 4: 100.00%, Channel 5: 0.00%, Channel 6: 0.00%, Channel 7: 100.00%, Channel 8: 0.00%, Channel 9: 100.00%, Channel 10: 0.00%, Channel 11: 100.00%, Channel 12: 100.00%, Channel 13: 100.00%, Channel 14: 100.00%, Channel 15: 100.00%, Channel 16: 0.00%, Channel 17: 100.00%, Channel 18: 0.00%, Channel 19: 0.00%
v181 (ADHD) - v52p (Control): Channel 1: 0.00%, Channel 2: 0.00%, Channel 3: 0.00%, Channel 4: 0.00%, Channel 5: 100.00%, Channel 6: 0.00%, Channel 7: 0.00%, Channel 8: 0.00%, Channel 9: 0.00%, Channel 10: 0.00%, Channel 11: 100.00%, Channel 12: 100.00%, Channel 13: 0.00%, Channel 14: 100.00%, Channel 15: 0.00%, Channel 16: 100.00%, Channel 17: 0.00%, Channel 18: 0.00%, Channel 19: 0.00%
v181 (ADHD) - v53p (Control): Channel 1: 100.00%, Channel 2: 0.00%, Channel 3: 0.00%, Channel 4: 0.00%, Channel 5: 100.00%, Channel 6: 100.00%, Channel 7: 0.00%, Channel 8: 0.00%, Channel 9: 0.00%, Channel 10: 0.00%, Channel 11: 100.00%, Channel 12: 100.00%, Channel 13: 0.00%, Channel 14: 0.00%, Channel 15: 100.00%, Channel 16: 0.00%, Channel 17: 0.00%, Channel 18: 0.00%, Channel 19: 0.00%
v181 (ADHD) - v54p (Control): Channel 1: 100.00%, Channel 2: 100.00%, Channel 3: 0.00%, Channel 4: 100.00%, Channel 5: 0.00%, Channel 6: 0.00%, Channel 7: 100.00%, Channel 8: 0.00%, Channel 9: 0.00%, Channel 10: 100.00%, Channel 11: 100.00%, Channel 12: 0.00%, Channel 13: 0.00%, Channel 14: 100.00%, Channel 15: 100.00%, Channel 16: 100.00%, Channel 17: 100.00%, Channel 18: 0.00%, Channel 19: 0.00%
v181 (ADHD) - v55p (Control): Channel 1: 100.00%, Channel 2: 0.00%, Channel 3: 0.00%, Channel 4: 0.00%, Channel 5: 100.00%, Channel 6: 0.00%, Channel 7: 0.00%, Channel 8: 0.00%, Channel 9: 0.00%, Channel 10: 0.00%, Channel 11: 100.00%, Channel 12: 100.00%, Channel 13: 100.00%, Channel 14: 0.00%, Channel 15: 0.00%, Channel 16: 100.00%, Channel 17: 0.00%, Channel 18: 0.00%, Channel 19: 0.00%
v181 (ADHD) - v56p (Control): Channel 1: 100.00%, Channel 2: 100.00%, Channel 3: 0.00%, Channel 4: 100.00%, Channel 5: 0.00%, Channel 6: 0.00%, Channel 7: 100.00%, Channel 8: 100.00%, Channel 9: 0.00%, Channel 10: 0.00%, Channel 11: 100.00%, Channel 12: 100.00%, Channel 13: 100.00%, Channel 14: 100.00%, Channel 15: 100.00%, Channel 16: 100.00%, Channel 17: 0.00%, Channel 18: 0.00%, Channel 19: 0.00%
v181 (ADHD) - v57p (Control): Channel 1: 0.00%, Channel 2: 100.00%, Channel 3: 0.00%, Channel 4: 0.00%, Channel 5: 100.00%, Channel 6: 0.00%, Channel 7: 100.00%, Channel 8: 0.00%, Channel 9: 0.00%, Channel 10: 0.00%, Channel 11: 100.00%, Channel 12: 100.00%, Channel 13: 0.00%, Channel 14: 100.00%, Channel 15: 100.00%, Channel 16: 100.00%, Channel 17: 0.00%, Channel 18: 0.00%, Channel 19: 0.00%
v181 (ADHD) - v58p (Control): Channel 1: 0.00%, Channel 2: 100.00%, Channel 3: 0.00%, Channel 4: 0.00%, Channel 5: 90.00%, Channel 6: 83.33%, Channel 7: 0.00%, Channel 8: 0.00%, Channel 9: 0.00%, Channel 10: 0.00%, Channel 11: 100.00%, Channel 12: 0.00%, Channel 13: 100.00%, Channel 14: 0.00%, Channel 15: 0.00%, Channel 16: 0.00%, Channel 17: 0.00%, Channel 18: 0.00%, Channel 19: 0.00%
v181 (ADHD) - v59p (Control): Channel 1: 100.00%, Channel 2: 100.00%, Channel 3: 0.00%, Channel 4: 0.00%, Channel 5: 0.00%, Channel 6: 0.00%, Channel 7: 0.00%, Channel 8: 0.00%, Channel 9: 0.00%, Channel 10: 100.00%, Channel 11: 100.00%, Channel 12: 100.00%, Channel 13: 100.00%, Channel 14: 100.00%, Channel 15: 100.00%, Channel 16: 100.00%, Channel 17: 0.00%, Channel 18: 0.00%, Channel 19: 94.12%
v181 (ADHD) - v60p (Control): Channel 1: 100.00%, Channel 2: 100.00%, Channel 3: 0.00%, Channel 4: 100.00%, Channel 5: 0.00%, Channel 6: 0.00%, Channel 7: 0.00%, Channel 8: 0.00%, Channel 9: 0.00%, Channel 10: 0.00%, Channel 11: 100.00%, Channel 12: 100.00%, Channel 13: 0.00%, Channel 14: 100.00%, Channel 15: 0.00%, Channel 16: 100.00%, Channel 17: 0.00%, Channel 18: 0.00%, Channel 19: 0.00%
v181 (ADHD) - v6p (ADHD): Channel 1: 0.00%, Channel 2: 0.00%, Channel 3: 0.00%, Channel 4: 0.00%, Channel 5: 0.00%, Channel 6: 100.00%, Channel 7: 0.00%, Channel 8: 0.00%, Channel 9: 0.00%, Channel 10: 0.00%, Channel 11: 0.00%, Channel 12: 0.00%, Channel 13: 0.00%, Channel 14: 0.00%, Channel 15: 0.00%, Channel 16: 0.00%, Channel 17: 0.00%, Channel 18: 0.00%, Channel 19: 0.00%
v183 (ADHD) - v107 (Control): Channel 1: 0.00%, Channel 2: 0.00%, Channel 3: 0.00%, Channel 4: 0.00%, Channel 5: 0.00%, Channel 6: 0.00%, Channel 7: 0.00%, Channel 8: 0.00%, Channel 9: 0.00%, Channel 10: 0.00%, Channel 11: 0.00%, Channel 12: 0.00%, Channel 13: 0.00%, Channel 14: 0.00%, Channel 15: 100.00%, Channel 16: 0.00%, Channel 17: 0.00%, Channel 18: 0.00%, Channel 19: 0.00%
v183 (ADHD) - v108 (Control): Channel 1: 100.00%, Channel 2: 0.00%, Channel 3: 0.00%, Channel 4: 0.00%, Channel 5: 0.00%, Channel 6: 0.00%, Channel 7: 0.00%, Channel 8: 0.00%, Channel 9: 0.00%, Channel 10: 0.00%, Channel 11: 0.00%, Channel 12: 0.00%, Channel 13: 0.00%, Channel 14: 0.00%, Channel 15: 100.00%, Channel 16: 100.00%, Channel 17: 0.00%, Channel 18: 0.00%, Channel 19: 0.00%
v183 (ADHD) - v116 (Control): Channel 1: 0.00%, Channel 2: 0.00%, Channel 3: 0.00%, Channel 4: 0.00%, Channel 5: 0.00%, Channel 6: 0.00%, Channel 7: 0.00%, Channel 8: 0.00%, Channel 9: 0.00%, Channel 10: 0.00%, Channel 11: 0.00%, Channel 12: 100.00%, Channel 13: 0.00%, Channel 14: 100.00%, Channel 15: 100.00%, Channel 16: 0.00%, Channel 17: 0.00%, Channel 18: 0.00%, Channel 19: 0.00%
v183 (ADHD) - v117 (Control): Channel 1: 0.00%, Channel 2: 100.00%, Channel 3: 0.00%, Channel 4: 0.00%, Channel 5: 100.00%, Channel 6: 0.00%, Channel 7: 0.00%, Channel 8: 0.00%, Channel 9: 0.00%, Channel 10: 0.00%, Channel 11: 100.00%, Channel 12: 100.00%, Channel 13: 0.00%, Channel 14: 0.00%, Channel 15: 0.00%, Channel 16: 100.00%, Channel 17: 95.65%, Channel 18: 0.00%, Channel 19: 0.00%
v183 (ADHD) - v151 (Control): Channel 1: 0.00%, Channel 2: 100.00%, Channel 3: 0.00%, Channel 4: 0.00%, Channel 5: 0.00%, Channel 6: 0.00%, Channel 7: 0.00%, Channel 8: 0.00%, Channel 9: 0.00%, Channel 10: 93.75%, Channel 11: 100.00%, Channel 12: 100.00%, Channel 13: 0.00%, Channel 14: 100.00%, Channel 15: 100.00%, Channel 16: 0.00%, Channel 17: 0.00%, Channel 18: 0.00%, Channel 19: 0.00%
v183 (ADHD) - v15p (ADHD): Channel 1: 0.00%, Channel 2: 0.00%, Channel 3: 0.00%, Channel 4: 0.00%, Channel 5: 0.00%, Channel 6: 100.00%, Channel 7: 0.00%, Channel 8: 0.00%, Channel 9: 0.00%, Channel 10: 93.33%, Channel 11: 0.00%, Channel 12: 0.00%, Channel 13: 0.00%, Channel 14: 0.00%, Channel 15: 0.00%, Channel 16: 0.00%, Channel 17: 0.00%, Channel 18: 0.00%, Channel 19: 0.00%
v183 (ADHD) - v173 (ADHD): Channel 1: 0.00%, Channel 2: 0.00%, Channel 3: 0.00%, Channel 4: 0.00%, Channel 5: 0.00%, Channel 6: 0.00%, Channel 7: 0.00%, Channel 8: 0.00%, Channel 9: 0.00%, Channel 10: 0.00%, Channel 11: 0.00%, Channel 12: 0.00%, Channel 13: 100.00%, Channel 14: 0.00%, Channel 15: 0.00%, Channel 16: 0.00%, Channel 17: 0.00%, Channel 18: 0.00%, Channel 19: 0.00%
v183 (ADHD) - v18p (ADHD): Channel 1: 0.00%, Channel 2: 0.00%, Channel 3: 0.00%, Channel 4: 0.00%, Channel 5: 0.00%, Channel 6: 0.00%, Channel 7: 0.00%, Channel 8: 0.00%, Channel 9: 0.00%, Channel 10: 0.00%, Channel 11: 0.00%, Channel 12: 0.00%, Channel 13: 0.00%, Channel 14: 0.00%, Channel 15: 0.00%, Channel 16: 0.00%, Channel 17: 93.75%, Channel 18: 0.00%, Channel 19: 0.00%
v183 (ADHD) - v20p (ADHD): Channel 1: 100.00%, Channel 2: 0.00%, Channel 3: 93.33%, Channel 4: 100.00%, Channel 5: 100.00%, Channel 6: 0.00%, Channel 7: 96.77%, Channel 8: 0.00%, Channel 9: 0.00%, Channel 10: 93.33%, Channel 11: 0.00%, Channel 12: 0.00%, Channel 13: 0.00%, Channel 14: 0.00%, Channel 15: 0.00%, Channel 16: 0.00%, Channel 17: 0.00%, Channel 18: 0.00%, Channel 19: 0.00%
v183 (ADHD) - v219 (ADHD): Channel 1: 0.00%, Channel 2: 0.00%, Channel 3: 0.00%, Channel 4: 0.00%, Channel 5: 0.00%, Channel 6: 0.00%, Channel 7: 0.00%, Channel 8: 0.00%, Channel 9: 0.00%, Channel 10: 0.00%, Channel 11: 0.00%, Channel 12: 0.00%, Channel 13: 0.00%, Channel 14: 0.00%, Channel 15: 0.00%, Channel 16: 0.00%, Channel 17: 0.00%, Channel 18: 0.00%, Channel 19: 100.00%
v183 (ADHD) - v227 (ADHD): Channel 1: 0.00%, Channel 2: 0.00%, Channel 3: 0.00%, Channel 4: 0.00%, Channel 5: 100.00%, Channel 6: 0.00%, Channel 7: 0.00%, Channel 8: 0.00%, Channel 9: 0.00%, Channel 10: 100.00%, Channel 11: 0.00%, Channel 12: 0.00%, Channel 13: 0.00%, Channel 14: 0.00%, Channel 15: 0.00%, Channel 16: 0.00%, Channel 17: 0.00%, Channel 18: 0.00%, Channel 19: 100.00%
v183 (ADHD) - v234 (ADHD): Channel 1: 100.00%, Channel 2: 0.00%, Channel 3: 0.00%, Channel 4: 100.00%, Channel 5: 100.00%, Channel 6: 0.00%, Channel 7: 0.00%, Channel 8: 0.00%, Channel 9: 0.00%, Channel 10: 0.00%, Channel 11: 0.00%, Channel 12: 0.00%, Channel 13: 0.00%, Channel 14: 0.00%, Channel 15: 0.00%, Channel 16: 0.00%, Channel 17: 94.74%, Channel 18: 0.00%, Channel 19: 0.00%
v183 (ADHD) - v244 (ADHD): Channel 1: 0.00%, Channel 2: 0.00%, Channel 3: 0.00%, Channel 4: 0.00%, Channel 5: 0.00%, Channel 6: 0.00%, Channel 7: 0.00%, Channel 8: 0.00%, Channel 9: 0.00%, Channel 10: 95.65%, Channel 11: 0.00%, Channel 12: 0.00%, Channel 13: 0.00%, Channel 14: 0.00%, Channel 15: 0.00%, Channel 16: 0.00%, Channel 17: 0.00%, Channel 18: 0.00%, Channel 19: 0.00%
v183 (ADHD) - v265 (ADHD): Channel 1: 0.00%, Channel 2: 0.00%, Channel 3: 0.00%, Channel 4: 0.00%, Channel 5: 100.00%, Channel 6: 0.00%, Channel 7: 0.00%, Channel 8: 0.00%, Channel 9: 0.00%, Channel 10: 0.00%, Channel 11: 0.00%, Channel 12: 0.00%, Channel 13: 0.00%, Channel 14: 0.00%, Channel 15: 0.00%, Channel 16: 0.00%, Channel 17: 0.00%, Channel 18: 0.00%, Channel 19: 0.00%
v183 (ADHD) - v270 (ADHD): Channel 1: 0.00%, Channel 2: 0.00%, Channel 3: 0.00%, Channel 4: 0.00%, Channel 5: 0.00%, Channel 6: 0.00%, Channel 7: 0.00%, Channel 8: 0.00%, Channel 9: 100.00%, Channel 10: 0.00%, Channel 11: 0.00%, Channel 12: 0.00%, Channel 13: 0.00%, Channel 14: 0.00%, Channel 15: 0.00%, Channel 16: 0.00%, Channel 17: 0.00%, Channel 18: 0.00%, Channel 19: 0.00%
v183 (ADHD) - v27p (ADHD): Channel 1: 0.00%, Channel 2: 0.00%, Channel 3: 0.00%, Channel 4: 100.00%, Channel 5: 0.00%, Channel 6: 0.00%, Channel 7: 0.00%, Channel 8: 0.00%, Channel 9: 96.77%, Channel 10: 0.00%, Channel 11: 0.00%, Channel 12: 0.00%, Channel 13: 0.00%, Channel 14: 0.00%, Channel 15: 0.00%, Channel 16: 0.00%, Channel 17: 0.00%, Channel 18: 0.00%, Channel 19: 0.00%
v183 (ADHD) - v28p (ADHD): Channel 1: 0.00%, Channel 2: 0.00%, Channel 3: 0.00%, Channel 4: 0.00%, Channel 5: 0.00%, Channel 6: 0.00%, Channel 7: 0.00%, Channel 8: 0.00%, Channel 9: 0.00%, Channel 10: 0.00%, Channel 11: 0.00%, Channel 12: 0.00%, Channel 13: 0.00%, Channel 14: 0.00%, Channel 15: 0.00%, Channel 16: 0.00%, Channel 17: 94.12%, Channel 18: 0.00%, Channel 19: 0.00%
v183 (ADHD) - v299 (Control): Channel 1: 0.00%, Channel 2: 0.00%, Channel 3: 100.00%, Channel 4: 0.00%, Channel 5: 0.00%, Channel 6: 0.00%, Channel 7: 0.00%, Channel 8: 0.00%, Channel 9: 0.00%, Channel 10: 0.00%, Channel 11: 100.00%, Channel 12: 100.00%, Channel 13: 0.00%, Channel 14: 0.00%, Channel 15: 0.00%, Channel 16: 0.00%, Channel 17: 0.00%, Channel 18: 100.00%, Channel 19: 0.00%
v183 (ADHD) - v29p (ADHD): Channel 1: 0.00%, Channel 2: 0.00%, Channel 3: 0.00%, Channel 4: 0.00%, Channel 5: 100.00%, Channel 6: 0.00%, Channel 7: 0.00%, Channel 8: 0.00%, Channel 9: 0.00%, Channel 10: 0.00%, Channel 11: 0.00%, Channel 12: 0.00%, Channel 13: 0.00%, Channel 14: 0.00%, Channel 15: 0.00%, Channel 16: 0.00%, Channel 17: 0.00%, Channel 18: 0.00%, Channel 19: 0.00%
